id,title,handle,body_html,published_at,created_at,updated_at,vendor,product_type,tags
14790889603445,Callipo Extra Fig Jam,callipo-extra-fig-jam,,2024-10-31T10:04:07+00:00,2024-10-31T09:36:24+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
14790890127733,Armatore Anchovy Fillets in Olive Oil,armatore-anchovy-fillets-in-olive-oil,,2024-10-31T10:03:26+00:00,2024-10-31T09:41:48+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,LL
8843470340347,Italian Stallion Blend,italian-stallion-blend,,2024-10-09T13:48:08+01:00,2024-10-09T13:48:08+01:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,"Blended Coffee, blends, single-origin"
8835203531003,GREEN Costa Rica Honey,green-costa-rica-red-honey,"CUP CHARACTERISTICSRed Honey - Orange, peachy, floral, glossy, balanced.Yellow Honey - Tropical fruits, pineapple",2024-10-02T15:52:37+01:00,2024-10-02T15:43:34+01:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,"Acidity 3, Aroma 4, Body 3, Flavour 4, green, Strength 3"
8835199893755,GREEN Dominican Republic Barahona AA,green-dominican-republic-barahona-aa,"Coffee from the Dominican Republic has been known as a great coffee by connoisseurs for a long time.CUP CHARACTERISTICSIt has a rich aroma, and soft chocolatey taste. Medium body, sweet and citrus flavours, low acidity.",2024-10-02T15:41:20+01:00,2024-10-02T15:37:24+01:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,Coffee,"Acidity 2, Aroma 5, Body 3, Flavour 4, green, Strength 4"
8834991456507,GREEN Mexico Siltepec El Jaguar,green-mexico-siltepec-el-jaguar,"CUP CHARACTERISTICSChocolate, caramel and hazelnut notes balanced with citrus acidity and a sweet finish.Region–ChiapasGrowing Altitude– 1,250 - 1,350 m.a.s.l.ArabicaVariety–Catuai, Bourbon,CaturraTypical Harvest Period– December - MarchMilling Process– Washed, Sun-driedAroma– MaltyFlavour- Citrus, Chocolate, NutsBody–  BalancedAcidity– Malic and citric",2024-10-02T12:12:58+01:00,2024-10-02T12:08:14+01:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,"acidity 4, Aroma 4, Body 3, Flavour 3, green, Strength 3"
8050771394811,GREEN Panama Hortigal Estate KG,green-panama-hortigal-estate-kg,"Cup Characteristics:Brown sugar, citrus, dark chocolate, and graham cracker; winey acidity, full, creamy body.Tasting notes:Region- BoqueteGrowing Altitude- 1400 - 1600 metres above sea levelArabicaVariety-TypicaMilling Process- Washed, sun-dried, machine driedAroma-  SweetFlavour- Chocolate, brown sugarBody- Full & CreamyAcidity- WineyMore details below...",2024-10-02T12:06:52+01:00,2023-02-03T15:50:46+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,"Acidity 2, Aroma 4, Body 3, Flavour 4, green, Strength 3"
8834972221691,GREEN Peruvian Tunki Honey,peruvian-tunki-honey-copy,"From the people who brought us Peruvian Tunki. Meet Catalina de la o here with her Honey process coffee coming from the tribal region of the Nomashinenga people. She’s been cultivating coffee for 16 years and owns a 4 hectare plot.They are located in the Pangoa region 6 hours in a 4x4 from Satipo in the central highlands. They have their own washing station and because of our trade, they have now built a school as a direct impact of coffee sales.Farm- Santa RosaVarieties- Bourbon, Catarra, and Paiche.SCA - 85+Cup CharacteristicsPositive aromas on the fragrance of caramel, chocolate, dried fruit, and red apple are also present in the cup. There are also notes of blackcurrant, butterscotch, and vanilla through the temperatures. The acidity is medium to high in intensity and Pomelo-like in nature, tensing to sharp by the final pass. The body is juicy and medium to low-intensity.",2024-10-02T11:49:07+01:00,2024-10-02T11:43:50+01:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,"Acidity 3, Aroma 5, Body 5, Flavour 4, green, Strength 4"
8043675713787,*UNROASTED* Green Bean Bundle 3KG,green-seasonal-bundle-2-5kg,"Hello aspiring home roasters!We frequently highlight our roasted coffees, but this time we wanted to give you something truly special and some green coffee in our brand-new recyclable resealable bags. It's not too much coffee to try because we chose to highlight 5 of the most well-liked coffees in a handy bundle for a reduced price and in 500g bags.Ethiopian YirgacheffeGuatemalan El fogonOld Brown JavaPanamaCosta RicanThese coffees are a great choice to experiment with your own homemade blends too. To assist you, we have put together a sheet of information with some roasting advice and blend recommendations, so you really can knock yourselves out!",2024-10-02T10:18:00+01:00,2023-01-20T10:17:08+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,Green Bundle
5845382267048,Guatemalan Swiss Water Decaf,guatemalan-swiss-water-decaffeinated,"CUP CHARACTERISTICSWith its surprisingly deep, rich body and muted overtones, our premium grade Guatemalan 'El Fogon' Arabica rich body, with spice and chocolate flavour hints.Our GuatemalanSWDarabicacoffee beans are slow-roasted to get the very most out of the bean. If great-tasting decaffeinated coffee is your preference, then you will be unlikely to find any better.These coffee beans are every bit asflavourfullas our standard Guatemalan 'El-Fogon'. The taste is rich and creamy with a smooth finish - delicious.",2024-08-09T15:49:07+01:00,2020-09-24T13:08:06+01:00,2024-12-11T13:51:08+00:00,coffeebeanshop-angle,,"Acidity 1, Aroma 4, Body 3, Decaffeinated Coffee, Flavour 3, single-origin, Strength 4"
5837911982248,Old Brown Java,old-brown-java,"An aged coffee with a story to tell.CUP CHARACTERISTICSThis is a full-bodied coffee with musky, earthy, tobacco flavour notes and sweeter, yet still interestingly bold aroma.More details below...",2024-07-30T08:52:31+01:00,2020-09-23T10:46:14+01:00,2024-12-11T13:51:08+00:00,coffeebeanshop-angle,Coffee,"Acidity 1, Aroma 5, Body 4, Flavour 5, single-origin, Strength 5"
7437854245115,Luxurious Coffee Stocking | Gifts for coffee lovers,coffee-stockings-gifts-for-coffee-lovers,"Let's fill those stockings ❄️ - Each stocking comes with 250g of our unique premium Mexican Blend ☕️I started this business 13 years ago and in all that time, every year I have wanted to create a bespoke hand made Christmas stocking from my genuine coffee sacks and 13 years later TAaaaatah..... Here they are!These stockings are MAGNIFICENT.They really add a touch of luxury to your festive gifting! Anticipating Santas arrival and hanging these delightful interlined stockings to a bedpost or mantelpiece, there is plenty of space for presents.  It really is a lovely size to fill with all sorts of tasty treats (not just the Mexican coffee beans it comes with). I feel Christmas stockings always make our Christmas extra special. The stocking comes as standard smelling of delicious roasted coffee... Well, it came from our roastery, so how could it not?We have only made one batch of each kind as the Mexican sacks were in short supply. They are all one of a kind.",2024-07-15T15:16:54+01:00,2021-11-08T09:46:01+00:00,2024-12-11T13:51:08+00:00,Coffee Bean Shop,,christmas
